subscription_id,user_id,plan_id,start_date_id,end_date_id,status,cancellation_reason,duration_days
1842,1391,2,20240401,20241231,Active,,274
1843,1392,1,20240318,20240417,Expired,,30
1844,1392,2,20240506,20241102,Expired,,180
1845,1393,2,20231211,20240110,Expired,,30
1846,1393,1,20240127,20241231,Active,,339
1847,1394,4,20240715,20240814,Expired,,30
1848,1395,4,20240320,20241231,Active,,286
1849,1396,3,20240726,20241231,ctive,,158
1850,1397,1,20230720,20240116,Cancelled,,180
1851,1398,4,20230910,20231209,Cancelled,,90
1852,1399,1,20231128,20241122,xpired,,360
1853,1400,2,20241118,20241231,Active,,43
1854,1401,1,20231125,20241119,Cancelled,Too expensive,360
1855,1402,4,20231109,20231209,Expired,,30
1856,1403,2,20240328,20240626,ancelled,Technical issues,90
1857,1404,4,20230828,20230927,xpired,,30
1858,1405,4,20230329,20230428,Expired,,30
1859,1405,3,20230428,20230528,Expired,,30
1860,1405,2,20230608,20231205,Expired,,180
1861,1406,2,20240927,20241231,Active,,95
1862,1407,3,20230115,20240110,Expired,,360
1863,1408,2,20240405,20241231,Active,,270
1864,1409,2,20240704,20241002,Cancelled,,90
1865,1410,1,20230922,20231221,Cancelled,,90
1866,1411,4,20230525,20230823,Expired,,90
1867,1412,2,20240819,20241231,Active,,134
1868,1413,2,20230303,20230402,Cancelled,,30
1869,1414,3,20231005,20240103,Expired,,90
1870,1415,2,20230310,20230409,ancelled,Too expensive,30
1871,1416,4,20241106,20241231,Active,,55
1872,1417,3,20241026,20241231,Active,,66
1873,1418,2,20241227,20241231,Active,,4
1874,1419,4,20240903,20241003,Cancelled,,30
1875,1420,1,20240413,20241010,Expired,,180
1876,1420,4,20241012,20241231,Active,,80
1877,1421,4,20230911,20240905,Expired,,360
1878,1422,2,20230610,20240604,Expired,,360
1879,1422,2,20240623,20240723,Cancelled,,30
1880,1423,4,20241002,20241101,Active,,30
1881,1424,3,20240528,20241124,Cancelled,Not enough content,180
1882,1425,2,20240201,20240302,Expired,,30
1883,1426,2,20230819,20230918,Cancelled,Technical issues,30
1884,1427,1,20230521,20230620,Expired,,30
1885,1428,1,20241125,20241225,Cancelled,Too expensive,30
1886,1429,4,20240303,20240402,Expired,,30
1887,1430,3,20231116,20231216,Expired,,30
1888,1431,1,20230731,20230830,Cancelled,Too expensive,30
1889,1432,4,20230727,20231025,Expired,,90
1890,1432,4,20231114,20231214,Cancelled,,30
1891,1433,3,20240620,20240720,Expired,,30
1892,1434,3,20230529,20230628,xpired,,30
1893,1434,2,20230718,20230817,Expired,,30
1894,1434,3,20230824,20230923,Cancelled,,30
1895,1435,1,20231122,20241116,Expired,,360
1896,1435,4,20241203,20241231,Active,,28
1897,1436,1,20230502,20230731,Expired,,90
1898,1436,1,20230804,20230903,Expired,,30
1899,1436,2,20230914,20231014,Expired,,30
1900,1437,4,20230131,20240126,xpired,,360
1901,1437,2,20240210,20240510,Expired,,90
1902,1438,3,20240226,20240824,ancelled,Switched to competitor,180
1903,1439,2,20241014,20241231,ctive,,78
1904,1440,1,20230420,20230520,Cancelled,,30
1905,1441,2,20240918,20241018,Expired,,30
1906,1442,2,20230825,20240221,Expired,,180
1907,1442,2,20240310,20240409,Cancelled,,30
1908,1443,1,20240103,20241228,Active,,360
1909,1444,2,20240529,20240628,Expired,,30
1910,1445,3,20230708,20231006,Cancelled,,90
1911,1446,1,20230717,20231015,Expired,,90
1912,1447,4,20230116,20230215,xpired,,30
1913,1448,1,20241118,20241231,Active,,43
1914,1449,1,20240325,20240921,Expired,,180
1915,1450,3,20240413,20240513,Expired,,30
1916,1450,2,20240520,20241231,Active,,225
1917,1451,4,20240914,20241014,Expired,,30
1918,1452,3,20240208,20241231,Active,,327
1919,1453,1,20240703,20240802,Cancelled,,30
1920,1454,4,20230209,20230510,Expired,,90
1921,1454,4,20230513,20230612,Expired,,30
1922,1455,1,20230213,20230514,Cancelled,Technical issues,90
1923,1456,3,20230210,20230511,Expired,,90
1924,1456,3,20230514,20230613,Expired,,30
1925,1457,2,20230220,20230322,Expired,,30
1926,1457,1,20230408,20230508,xpired,,30
1927,1458,1,20231108,20231208,Expired,,30
1928,1459,4,20240919,20241218,Expired,,90
1929,1460,4,20240419,20241231,Active,,256
1930,1461,4,20230426,20230725,Cancelled,,90
1931,1462,3,20241213,20241231,Active,,18
1932,1463,2,20240406,20240705,Expired,,90
1933,1464,2,20241230,20241231,Active,,1
1934,1465,3,20231128,20231228,Expired,,30
1935,1465,1,20240113,20240711,Expired,,180
1936,1466,4,20230617,20230717,Expired,,30
1937,1467,1,20241224,20241231,Active,,7
1938,1468,3,20241225,20241231,Active,,6
1939,1469,2,20240918,20241231,ctive,,104
1940,1470,3,20230624,20240618,Expired,,360
1941,1470,1,20240628,20240926,Cancelled,,90
1942,1471,1,20230603,20240528,Expired,,360
1943,1472,2,20241230,20241231,Active,,1
1944,1473,1,20240401,20240928,Expired,,180
1945,1474,3,20230515,20231111,Expired,,180
1946,1474,2,20231112,20231212,Cancelled,Not enough content,30
1947,1475,3,20230113,20230212,Expired,,30
1948,1476,4,20230106,20230705,Cancelled,,180
1949,1477,4,20240825,20240924,Cancelled,Too expensive,30
1950,1478,1,20230323,20240317,ancelled,Switched to competitor,360
1951,1479,4,20240714,20240813,Expired,,30
1952,1479,4,20240825,20240924,ancelled,Too expensive,30
1953,1480,4,20230801,20240128,ancelled,Too expensive,180
1954,1481,1,20231224,20240621,Expired,,180
1955,1481,1,20240621,20240721,Expired,,30
1956,1482,1,20240814,20240913,Expired,,30
1957,1482,1,20240920,20241020,xpired,,30
1958,1482,3,20241020,20241231,Active,,72
1959,1483,3,20230220,20240215,Expired,,360
1960,1484,1,20241119,20241231,Active,,42
1961,1485,4,20240901,20241001,Expired,,30
1962,1485,4,20241018,20241117,Expired,,30
1963,1485,3,20241201,20241231,Active,,30
1964,1486,3,20240411,20241231,Active,,264
1965,1487,3,20230406,20230705,Expired,,90
1966,1488,3,20230311,20230609,Cancelled,Not enough content,90
1967,1489,1,20240427,20241231,ctive,,248
1968,1490,2,20231204,20240303,Expired,,90
1969,1490,3,20240312,20240908,Expired,,180
1970,1491,3,20230803,20230902,Expired,,30
1971,1491,4,20230921,20231021,ancelled,,30
1972,1492,4,20241006,20241105,Expired,,30
1973,1492,3,20241109,20241231,Active,,52
1974,1493,4,20241206,20241231,Active,,25
1975,1494,1,20231022,20231121,ancelled,Not enough content,30
1976,1495,1,20240622,20240722,Cancelled,Technical issues,30
1977,1496,4,20230513,20230612,Expired,,30
1978,1497,4,20241009,20241231,Active,,83
1979,1498,4,20240916,20241016,Cancelled,,30
1980,1499,2,20230102,20230201,Cancelled,Not enough content,30
1981,1500,3,20230501,20230730,Expired,,90
1982,1501,3,20240229,20240529,Cancelled,,90
1983,1502,1,20241014,20241231,Active,,78
1984,1503,4,20231016,20240413,Expired,,180
1985,1504,2,20240602,20241129,Cancelled,Not enough content,180
1986,1505,3,20241203,20241231,Active,,28
1987,1506,4,20240922,20241231,Active,,100
1988,1507,1,20231213,20240112,Expired,,30
1989,1507,4,20240127,20240226,Expired,,30
1990,1508,1,20230206,20240201,Cancelled,Too expensive,360
1991,1509,4,20240416,20240516,Expired,,30
1992,1509,4,20240520,20240619,Expired,,30
1993,1510,4,20240228,20240528,Expired,,90
1994,1510,2,20240602,20240831,Cancelled,Switched to competitor,90
1995,1511,4,20240801,20241231,Active,,152
1996,1512,2,20230120,20230719,Expired,,180
1997,1512,2,20230726,20230825,Expired,,30
1998,1512,2,20230904,20231004,Cancelled,Switched to competitor,30
1999,1513,3,20231229,20240128,Cancelled,Technical issues,30
2000,1514,3,20230201,20230502,Expired,,90
2001,1514,4,20230511,20230610,Expired,,30
2002,1515,1,20230619,20231216,xpired,,180
2003,1515,1,20231226,20240325,Expired,,90
2004,1515,2,20240404,20241001,ancelled,,180
2005,1516,1,20230430,20230530,Expired,,30
2006,1516,1,20230606,20230706,Cancelled,,30
2007,1517,2,20230202,20230304,Cancelled,,30
2008,1518,2,20230901,20240228,Expired,,180
2009,1519,1,20230810,20240206,Expired,,180
2010,1520,4,20230208,20230807,Expired,,180
2011,1521,4,20230126,20230225,Expired,,30
2012,1521,1,20230308,20230407,ancelled,Too expensive,30
2013,1522,2,20231215,20241209,xpired,,360
2014,1523,3,20231202,20240101,Expired,,30
2015,1524,3,20240612,20240712,Expired,,30
2016,1524,3,20240727,20240826,Expired,,30
2017,1525,3,20230207,20240202,Cancelled,,360
2018,1526,1,20230429,20231026,Expired,,180
2019,1526,1,20231026,20231125,Expired,,30
2020,1527,3,20240831,20241231,Active,,122
2021,1528,4,20230416,20230516,Cancelled,,30
2022,1529,4,20230124,20240119,Cancelled,Technical issues,360
2023,1530,4,20230803,20240728,Expired,,360
2024,1531,1,20240629,20240927,Expired,,90
2025,1532,1,20231007,20241001,Expired,,360
2026,1532,3,20241011,20241110,Expired,,30
2027,1532,2,20241129,20241229,Active,,30
2028,1533,3,20240929,20241029,Expired,,30
2029,1533,3,20241105,20241231,Active,,56
2030,1534,1,20231225,20240124,Cancelled,No longer needed,30
2031,1535,2,20241222,20241231,Active,,9
2032,1536,4,20231115,20240513,Expired,,180
2033,1537,2,20230221,20230323,Expired,,30
2034,1538,4,20230221,20230522,ancelled,Switched to competitor,90
2035,1539,4,20240206,20240307,Expired,,30
2036,1540,2,20241006,20241105,Cancelled,,30
2037,1541,3,20231116,20231216,ancelled,Too expensive,30
2038,1542,2,20241117,20241231,ctive,,44
2039,1543,4,20240421,20241231,Active,,254
2040,1544,4,20241216,20241231,Active,,15
2041,1545,4,20241021,20241231,Active,,71
2042,1546,2,20230818,20240812,Cancelled,Too expensive,360
2043,1547,2,20240108,20240207,Cancelled,Not enough content,30
2044,1548,1,20231205,20241129,Expired,,360
2045,1549,4,20240501,20240531,ancelled,,30
2046,1550,4,20230624,20240618,Expired,,360
2047,1550,3,20240626,20241223,Expired,,180
2048,1551,3,20230511,20230809,xpired,,90
2049,1552,3,20230420,20230520,Expired,,30
2050,1553,4,20231106,20240204,ancelled,Too expensive,90
2051,1554,3,20230902,20240827,Expired,,360
2052,1554,2,20240909,20241208,Expired,,90
2053,1554,1,20241219,20241231,Active,,12
2054,1555,2,20240508,20240607,Expired,,30
2055,1555,3,20240616,20240716,Expired,,30
2056,1555,4,20240803,20241101,Cancelled,Technical issues,90
2057,1556,4,20241211,20241231,Active,,20
2058,1557,4,20240803,20240902,Expired,,30
2059,1558,4,20241109,20241209,Cancelled,No longer needed,30
2060,1559,2,20240810,20240909,Expired,,30
2061,1560,1,20231130,20240228,Expired,,90
2062,1561,2,20231112,20231212,Expired,,30
2063,1562,1,20240902,20241002,Cancelled,Too expensive,30
2064,1563,1,20230304,20240227,Expired,,360
2065,1564,4,20240817,20240916,xpired,,30
2066,1565,3,20241107,20241207,Expired,,30
2067,1565,3,20241219,20241231,ctive,,12
2068,1566,4,20240922,20241022,Cancelled,,30
2069,1567,3,20231121,20241115,Expired,,360
2070,1567,3,20241115,20241231,Active,,46
2071,1568,3,20231108,20231208,Expired,,30
2072,1569,1,20230402,20230502,Expired,,30
2073,1570,3,20240218,20240518,Cancelled,Too expensive,90
2074,1571,3,20240716,20241231,Active,,168
2075,1572,3,20240103,20241228,Cancelled,Too expensive,360
2076,1573,2,20230829,20230928,Cancelled,,30
2077,1574,3,20231122,20241116,xpired,,360
2078,1575,1,20240712,20241010,Cancelled,,90
2079,1576,2,20230712,20230811,Expired,,30
2080,1576,2,20230827,20240821,xpired,,360
2081,1576,4,20240910,20241231,Active,,112
2082,1577,4,20240303,20240402,Cancelled,Technical issues,30
2083,1578,1,20230509,20230807,xpired,,90
2084,1579,3,20230528,20230627,Expired,,30
2085,1580,2,20230520,20230619,Expired,,30
2086,1580,2,20230703,20230802,Cancelled,Switched to competitor,30
2087,1581,1,20240411,20240710,Cancelled,Not enough content,90
2088,1582,2,20230704,20231002,Expired,,90
2089,1582,3,20231014,20240112,Expired,,90
2090,1583,1,20240405,20241002,Expired,,180
2091,1583,2,20241009,20241231,Active,,83
2092,1584,1,20240911,20241231,Active,,111
2093,1585,2,20230831,20230930,Cancelled,Too expensive,30
2094,1586,3,20240713,20241011,Expired,,90
2095,1587,4,20240804,20240903,Expired,,30
2096,1587,3,20240920,20241231,Active,,102
2097,1588,1,20240508,20241104,xpired,,180
2098,1589,1,20240623,20241231,Active,,191
2099,1590,2,20240916,20241231,Active,,106
2100,1591,1,20241110,20241231,Active,,51
2101,1592,3,20240816,20241114,Expired,,90
2102,1593,4,20240701,20240731,Expired,,30
2103,1594,3,20240425,20241231,Active,,250
2104,1595,1,20231029,20231128,Expired,,30
2105,1596,1,20240903,20241003,Cancelled,,30
2106,1597,1,20230924,20240918,Expired,,360
2107,1597,1,20240928,20241231,Active,,94
2108,1598,1,20240809,20240908,Expired,,30
2109,1599,4,20241001,20241031,Expired,,30
2110,1599,1,20241104,20241231,Active,,57
2111,1600,1,20240601,20240701,Cancelled,Switched to competitor,30
2112,1601,2,20230516,20231112,Expired,,180
2113,1602,3,20230115,20240110,Expired,,360
2114,1602,3,20240123,20241231,Active,,343
2115,1603,3,20240828,20240927,xpired,,30
2116,1604,4,20230629,20240623,Expired,,360
2117,1604,2,20240630,20240928,xpired,,90
2118,1604,1,20241012,20241231,Active,,80
2119,1605,2,20230705,20230804,xpired,,30
2120,1605,1,20230814,20231112,Expired,,90
2121,1606,2,20230328,20230427,Expired,,30
2122,1607,3,20240522,20240820,ancelled,No longer needed,90
2123,1608,2,20240326,20240425,xpired,,30
2124,1609,4,20231220,20240119,Expired,,30
2125,1610,2,20230429,20230728,Expired,,90
2126,1611,4,20231105,20231205,Cancelled,,30
2127,1612,1,20240629,20240729,Expired,,30
2128,1613,4,20240430,20241231,Active,,245
2129,1614,3,20230113,20230413,xpired,,90
2130,1614,3,20230429,20230728,Expired,,90
2131,1615,1,20241125,20241225,Expired,,30
2132,1616,4,20230212,20230513,Expired,,90
2133,1617,2,20240318,20241231,ctive,,288
2134,1618,4,20231210,20241204,Expired,,360
2135,1619,4,20241101,20241231,Active,,60
2136,1620,2,20230905,20240303,Cancelled,,180
2137,1621,1,20240616,20240716,Expired,,30
2138,1622,3,20231117,20240215,Expired,,90
2139,1623,2,20230311,20230410,xpired,,30
2140,1623,3,20230422,20230522,Expired,,30
2141,1624,2,20241202,20241231,Active,,29
2142,1625,1,20230915,20240313,Expired,,180
2143,1626,4,20230228,20230529,xpired,,90
2144,1626,3,20230601,20240526,Cancelled,No longer needed,360
2145,1627,4,20240905,20241204,Expired,,90
2146,1628,1,20230330,20230926,ancelled,Too expensive,180
2147,1629,2,20241025,20241124,Expired,,30
2148,1629,4,20241127,20241231,Active,,34
2149,1630,1,20230424,20230524,Expired,,30
2150,1631,4,20241107,20241231,Active,,54
2151,1632,3,20231011,20241005,Cancelled,,360
2152,1633,1,20231128,20231228,Expired,,30
2153,1634,4,20230305,20230603,Expired,,90
2154,1635,1,20230922,20231022,Expired,,30
2155,1636,1,20230725,20240719,Expired,,360
2156,1637,1,20230422,20240416,Expired,,360
2157,1638,4,20240920,20241020,xpired,,30
2158,1639,4,20230923,20240321,Expired,,180
2159,1640,4,20230914,20231014,Expired,,30
2160,1640,2,20231015,20231114,Cancelled,Technical issues,30
2161,1641,1,20241030,20241129,Expired,,30
2162,1642,4,20240204,20241231,Active,,331
2163,1643,1,20240205,20240306,Expired,,30
2164,1644,3,20240517,20240616,Expired,,30
2165,1645,1,20230313,20230611,Cancelled,Switched to competitor,90
2166,1646,1,20241206,20241231,ctive,,25
2167,1647,4,20240103,20240402,Expired,,90
2168,1647,1,20240414,20240514,Expired,,30
2169,1647,4,20240521,20240620,Cancelled,Not enough content,30
2170,1648,4,20241009,20241231,Active,,83
2171,1649,2,20231215,20240114,Expired,,30
2172,1650,1,20231024,20240122,Expired,,90
2173,1651,3,20240129,20240228,Expired,,30
2174,1652,3,20230420,20230520,Expired,,30
2175,1653,3,20241009,20241231,ctive,,83
2176,1654,2,20230717,20240711,Expired,,360
2177,1654,1,20240718,20241016,Expired,,90
2178,1655,1,20240515,20240813,Expired,,90
2179,1656,3,20231112,20240510,Expired,,180
2180,1656,2,20240516,20240814,Cancelled,No longer needed,90
2181,1657,4,20240405,20241231,Active,,270
2182,1658,2,20230213,20230315,Cancelled,Too expensive,30
2183,1659,3,20241114,20241231,Active,,47
2184,1660,4,20240703,20240802,Expired,,30
2185,1661,3,20230315,20240309,Expired,,360
2186,1661,4,20240312,20240411,Expired,,30
2187,1661,1,20240417,20240716,Cancelled,Not enough content,90
2188,1662,4,20230120,20240115,Expired,,360
2189,1663,4,20230906,20240831,Cancelled,,360
2190,1664,4,20241009,20241231,ctive,,83
2191,1665,2,20230410,20230709,Expired,,90
2192,1665,4,20230710,20240704,Expired,,360
2193,1666,2,20230307,20230406,Expired,,30
2194,1666,3,20230408,20230707,Cancelled,Technical issues,90
2195,1667,1,20240922,20241022,Expired,,30
2196,1667,4,20241027,20241231,Active,,65
2197,1668,1,20231212,20240311,Expired,,90
2198,1669,1,20241201,20241231,Active,,30
2199,1670,1,20230807,20240203,Expired,,180
2200,1670,1,20240204,20240504,Cancelled,,90
2201,1671,2,20230504,20230603,Expired,,30
2202,1671,4,20230615,20230715,Cancelled,Switched to competitor,30
2203,1672,3,20241214,20241231,Active,,17
2204,1673,2,20240818,20241231,Active,,135
2205,1674,3,20241009,20241231,Active,,83
2206,1675,1,20240513,20241231,Active,,232
2207,1676,2,20230402,20230701,Expired,,90
2208,1677,1,20240302,20240401,ancelled,Switched to competitor,30
2209,1678,4,20241209,20241231,Active,,22
2210,1679,2,20240619,20241231,Active,,195
2211,1680,3,20240917,20241216,Cancelled,No longer needed,90
2212,1681,3,20240526,20240824,Expired,,90
2213,1682,2,20231105,20240203,Expired,,90
2214,1682,4,20240216,20240317,Expired,,30
2215,1682,3,20240318,20240417,Expired,,30
2216,1683,2,20230716,20231014,Expired,,90
2217,1684,3,20240925,20241025,Expired,,30
2218,1684,3,20241101,20241231,Active,,60
2219,1685,4,20240603,20241130,xpired,,180
2220,1685,1,20241210,20241231,Active,,21
2221,1686,3,20230802,20230901,Expired,,30
2222,1687,4,20230602,20231129,Cancelled,No longer needed,180
2223,1688,2,20240524,20240623,Expired,,30
2224,1688,3,20240711,20240810,Cancelled,,30
2225,1689,4,20230225,20230824,Expired,,180
2226,1689,3,20230831,20230930,Expired,,30
2227,1689,2,20231013,20241007,xpired,,360
2228,1690,2,20230915,20231214,Expired,,90
2229,1690,4,20231226,20241220,ancelled,Not enough content,360
2230,1691,2,20240409,20241006,Expired,,180
2231,1692,2,20240704,20241231,Active,,180
2232,1693,3,20240611,20240711,Expired,,30
2233,1694,3,20240331,20241231,Active,,275
2234,1695,1,20241124,20241231,Active,,37
2235,1696,2,20230822,20231120,Expired,,90
2236,1697,1,20230724,20240120,Expired,,180
2237,1697,1,20240127,20240226,Cancelled,Technical issues,30
2238,1698,1,20240822,20240921,Cancelled,Technical issues,30
2239,1699,1,20230810,20240206,Expired,,180
2240,1699,1,20240206,20240506,Expired,,90
2241,1700,1,20230520,20240514,xpired,,360
2242,1701,2,20231004,20231103,Cancelled,Not enough content,30
2243,1702,2,20240805,20241231,Active,,148
2244,1703,4,20240421,20240521,Cancelled,No longer needed,30
2245,1704,2,20230814,20240210,Expired,,180
2246,1705,2,20241015,20241114,Expired,,30
2247,1705,2,20241128,20241231,Active,,33
2248,1706,3,20240720,20240819,Cancelled,No longer needed,30
2249,1707,1,20240515,20240614,Expired,,30
2250,1707,3,20240626,20241231,Active,,188
2251,1708,4,20231013,20240410,Expired,,180
2252,1709,2,20230910,20231010,Cancelled,Not enough content,30
2253,1710,1,20240828,20240927,xpired,,30
2254,1710,1,20241015,20241114,Expired,,30
2255,1711,3,20240303,20241231,Active,,303
2256,1712,2,20240531,20240630,Cancelled,No longer needed,30
2257,1713,4,20241214,20241231,Active,,17
2258,1714,3,20240725,20240824,Expired,,30
2259,1714,3,20240910,20241010,Expired,,30
2260,1715,4,20230812,20240806,Cancelled,Not enough content,360
2261,1716,1,20230403,20230503,Expired,,30
2262,1717,1,20241221,20241231,ctive,,10
2263,1718,1,20230125,20230224,Expired,,30
2264,1719,4,20241221,20241231,Active,,10
2265,1720,1,20241003,20241231,Active,,89
2266,1721,1,20241004,20241103,ancelled,,30
2267,1722,2,20240627,20240727,Cancelled,Technical issues,30
2268,1723,4,20241215,20241231,Active,,16
2269,1724,1,20241202,20241231,Active,,29
2270,1725,1,20230226,20230328,Cancelled,,30
2271,1726,4,20230222,20230324,Expired,,30
2272,1726,1,20230328,20240322,Expired,,360
2273,1727,2,20230211,20230512,Expired,,90
2274,1727,2,20230512,20240506,Expired,,360
2275,1728,1,20241222,20241231,Active,,9
2276,1729,3,20230522,20230820,Cancelled,,90
2277,1730,2,20240504,20241031,Expired,,180
2278,1731,4,20241220,20241231,Active,,11
2279,1732,1,20231125,20231225,Expired,,30
2280,1732,1,20231227,20240624,xpired,,180
2281,1732,4,20240627,20240727,Expired,,30
2282,1733,2,20240309,20240408,Cancelled,No longer needed,30
2283,1734,2,20240408,20240508,Expired,,30
2284,1734,3,20240514,20240613,Expired,,30
2285,1735,4,20240426,20240526,Expired,,30
2286,1736,3,20231027,20231126,Expired,,30
2287,1737,4,20241210,20241231,Active,,21
2288,1738,2,20230331,20230629,Cancelled,Not enough content,90
2289,1739,3,20230320,20240314,Expired,,360
2290,1740,4,20230601,20240526,Cancelled,Technical issues,360
2291,1741,3,20241004,20241103,Expired,,30
2292,1741,3,20241123,20241231,Active,,38
2293,1742,2,20240708,20241006,Cancelled,No longer needed,90
2294,1743,4,20241022,20241121,Expired,,30
2295,1743,4,20241203,20241231,Active,,28
2296,1744,4,20230826,20231124,Cancelled,,90
2297,1745,1,20231218,20240117,Cancelled,No longer needed,30
2298,1746,1,20240830,20241231,Active,,123
2299,1747,2,20240331,20240629,Cancelled,,90
2300,1748,1,20231110,20231210,Expired,,30
2301,1748,4,20231223,20241217,Expired,,360
2302,1749,4,20240116,20240215,Expired,,30
2303,1750,2,20231228,20240127,Expired,,30
2304,1751,2,20230614,20230714,Cancelled,Switched to competitor,30
2305,1752,2,20230629,20230927,Expired,,90
2306,1752,4,20231005,20240103,Expired,,90
2307,1752,2,20240119,20240418,Expired,,90
2308,1753,1,20230607,20230707,Cancelled,Too expensive,30
2309,1754,3,20231121,20240519,Expired,,180
2310,1754,2,20240522,20240820,Expired,,90
2311,1755,2,20230708,20231006,Expired,,90
2312,1756,2,20231121,20240219,Expired,,90
2313,1757,2,20230616,20240610,Expired,,360
2314,1758,4,20240219,20240519,Expired,,90
2315,1758,4,20240530,20241231,Active,,215
2316,1759,4,20231124,20241118,Expired,,360
2317,1759,1,20241122,20241222,Cancelled,No longer needed,30
2318,1760,3,20240603,20240703,xpired,,30
2319,1760,3,20240722,20240821,Expired,,30
2320,1761,3,20231024,20240122,Expired,,90
2321,1762,3,20240328,20240427,Expired,,30
2322,1763,2,20230211,20230313,Cancelled,,30
2323,1764,1,20230126,20230225,Expired,,30
2324,1764,1,20230315,20230414,Expired,,30
2325,1764,4,20230503,20230801,Expired,,90
2326,1765,1,20240101,20240331,Expired,,90
2327,1766,4,20230719,20231017,xpired,,90
2328,1767,3,20231012,20231111,Expired,,30
2329,1768,4,20240401,20241231,Active,,274
2330,1769,2,20240608,20241231,Active,,206
2331,1770,4,20240911,20241011,Expired,,30
2332,1770,3,20241023,20241231,Active,,69
2333,1771,3,20240105,20240703,Expired,,180
2334,1772,2,20240114,20240712,Expired,,180
2335,1772,4,20240719,20241231,Active,,165
2336,1773,1,20231226,20240125,xpired,,30
2337,1773,1,20240214,20241231,Active,,321
2338,1774,2,20230331,20240325,Expired,,360
2339,1775,4,20240301,20240828,Expired,,180
2340,1776,3,20240310,20240409,Cancelled,Switched to competitor,30
2341,1777,2,20240824,20241122,Expired,,90
2342,1777,3,20241123,20241223,Expired,,30
2343,1777,3,20241227,20241231,ctive,,4
2344,1778,1,20240501,20240730,xpired,,90
2345,1779,1,20240827,20241231,Active,,126
2346,1780,1,20231007,20231106,Cancelled,,30
2347,1781,2,20240804,20240903,Expired,,30
2348,1782,3,20231024,20240122,Cancelled,Technical issues,90
2349,1783,2,20231106,20241031,Cancelled,Too expensive,360
2350,1784,4,20240419,20241016,Expired,,180
2351,1784,1,20241104,20241231,Active,,57
2352,1785,2,20230926,20231026,Expired,,30
2353,1785,4,20231028,20240425,Expired,,180
2354,1786,3,20240428,20240528,Expired,,30
2355,1787,2,20240303,20240830,Expired,,180
2356,1788,2,20230908,20231008,Expired,,30
2357,1788,2,20231009,20231108,Expired,,30
2358,1789,1,20230310,20230608,Expired,,90
2359,1790,1,20240802,20240901,Expired,,30
2360,1790,1,20240914,20241231,Active,,108
2361,1791,2,20240502,20240601,Cancelled,Technical issues,30
2362,1792,1,20240812,20241231,Active,,141
2363,1793,1,20230301,20230331,Expired,,30
2364,1794,1,20230519,20231115,ancelled,,180
2365,1795,4,20240305,20240404,Expired,,30
2366,1795,3,20240415,20241231,Active,,260
2367,1796,2,20231024,20231123,Cancelled,,30
2368,1797,2,20240610,20240710,Cancelled,,30
2369,1798,4,20230407,20240401,Expired,,360
2370,1799,3,20231120,20240518,Expired,,180
2371,1799,4,20240525,20240624,Expired,,30
2372,1800,3,20241215,20241231,Active,,16
2373,1801,1,20231227,20240126,Expired,,30
2374,1801,4,20240707,20241231,ctive,,177
2375,1802,4,20240117,20240216,Cancelled,Switched to competitor,30
2376,1803,3,20230616,20231213,Expired,,180
2377,1804,1,20230712,20230811,Expired,,30
2378,1804,1,20230813,20240209,Expired,,180
2379,1805,1,20240622,20241219,Expired,,180
2380,1806,2,20230427,20230726,Cancelled,Switched to competitor,90
2381,1807,1,20230515,20240509,Cancelled,Switched to competitor,360
2382,1808,4,20240107,20241231,Active,,359
2383,1809,4,20240903,20241003,Expired,,30
2384,1810,2,20241227,20241231,Active,,4
2385,1811,2,20230816,20240212,Expired,,180
2386,1812,2,20230821,20230920,Expired,,30
2387,1813,3,20230322,20230918,ancelled,,180
2388,1814,2,20230321,20230917,Expired,,180
2389,1815,1,20230213,20230812,Expired,,180
2390,1815,4,20230818,20240214,xpired,,180
2391,1815,3,20240216,20240317,Expired,,30
2392,1816,1,20240609,20240907,Expired,,90
2393,1816,4,20240907,20241206,ancelled,,90
2394,1817,4,20230917,20240315,Expired,,180
2395,1818,1,20230409,20230509,Expired,,30
2396,1819,3,20230724,20230823,Expired,,30
2397,1819,4,20230830,20231128,Expired,,90
2398,1819,4,20231208,20241202,Expired,,360
2399,1820,4,20230530,20240524,Cancelled,,360
2400,1821,3,20231223,20240322,Expired,,90
2401,1822,2,20240919,20241218,Expired,,90
2402,1823,2,20240815,20241231,ctive,,138
2403,1824,1,20231016,20231115,Expired,,30
2404,1825,2,20230412,20231009,Expired,,180
2405,1825,2,20231024,20241018,Expired,,360
2406,1825,1,20241028,20241231,Active,,64
2407,1826,3,20240501,20240531,Expired,,30
2408,1826,1,20240618,20240916,Expired,,90
2409,1827,1,20241120,20241220,Cancelled,Technical issues,30
2410,1828,4,20240124,20241231,Active,,342
2411,1829,3,20230426,20230725,Expired,,90
2412,1830,2,20230520,20230818,Expired,,90
2413,1830,3,20230903,20231003,Expired,,30
2414,1831,2,20240724,20240823,Cancelled,Switched to competitor,30
2415,1832,4,20230429,20230529,Expired,,30
2416,1833,3,20231116,20231216,Expired,,30
2417,1833,4,20231228,20240625,Expired,,180
2418,1833,1,20240709,20241231,Active,,175
2419,1834,4,20240721,20240820,Cancelled,Not enough content,30
2420,1835,1,20230713,20230812,Expired,,30
2421,1836,3,20241126,20241231,Active,,35
2422,1837,2,20240518,20240617,Expired,,30
