payment_id,subscription_id,user_id,date_id,amount,payment_status,payment_method
10792,3031,2288,20240713,199.0,Success,PayPal
10793,3031,2288,20240812,199.0,Success,PayPal
10794,3031,2288,20240911,199.0,Success,Debit Card
10795,3032,2289,20240401,149.0,Success,Wallet
10796,3032,2289,20240501,149.0,Success,PayPal
10797,3032,2289,20240531,149.0,Success,UPI
10798,3033,2290,20230910,499.0,Success,Wallet
10799,3034,2291,20240517,799.0,Success,PayPal
10800,3035,2292,20230404,199.0,Success,Debit Card
10801,3035,2292,20230504,199.0,Success,PayPal
10802,3035,2292,20230603,199.0,Success,Credit Card
10803,3035,2292,20230703,199.0,Success,Debit Card
10804,3035,2292,20230802,199.0,Success,UPI
10805,3035,2292,20230901,199.0,Success,Debit Card
10806,3036,2293,20231222,199.0,Success,PayPal
10807,3036,2293,20240121,199.0,Success,Wallet
10808,3036,2293,20240220,199.0,Success,PayPal
10809,3036,2293,20240321,199.0,Success,Debit Card
10810,3036,2293,20240420,199.0,Success,Debit Card
10811,3036,2293,20240520,199.0,Success,Credit Card
10812,3037,2294,20240205,799.0,Success,Wallet
10813,3038,2295,20240301,199.0,Success,Debit Card
10814,3039,2295,20240417,499.0,Success,Debit Card
10815,3040,2295,20240527,799.0,Success,UPI
10816,3040,2295,20240626,799.0,Success,UPI
10817,3040,2295,20240726,799.0,Success,UPI
10818,3040,2295,20240825,799.0,Success,Credit Card
10819,3040,2295,20240924,799.0,Success,Wallet
10820,3040,2295,20241024,799.0,Success,Credit Card
10821,3040,2295,20241123,799.0,Success,PayPal
10822,3041,2296,20240318,199.0,Success,Wallet
10823,3042,2297,20241216,199.0,Success,UPI
10824,3043,2298,20230214,199.0,Success,Credit Card
10825,3043,2298,20230316,199.0,Success,Wallet
10826,3043,2298,20230415,-199.0,Refunded,PayPal
10827,3044,2299,20241005,799.0,Success,Wallet
10828,3045,2299,20241116,199.0,Success,PayPal
10829,3046,2300,20241215,499.0,Success,Debit Card
10830,3047,2301,20240520,149.0,Success,Wallet
10831,3047,2301,20240619,149.0,Success,PayPal
10832,3047,2301,20240719,149.0,Success,Credit Card
10833,3047,2301,20240818,149.0,Success,Wallet
10834,3047,2301,20240917,149.0,Success,Debit Card
10835,3047,2301,20241017,149.0,Success,UPI
10836,3047,2301,20241116,149.0,Success,Credit Card
10837,3048,2302,20240113,149.0,Success,Credit Card
10838,3048,2302,20240212,149.0,Success,Credit Card
10839,3048,2302,20240313,149.0,Success,Credit Card
10840,3048,2302,20240412,149.0,Success,PayPal
10841,3048,2302,20240512,149.0,Success,PayPal
10842,3048,2302,20240611,149.0,Success,UPI
10843,3049,2302,20240724,199.0,Success,Wallet
10844,3050,2303,20231130,149.0,Success,UPI
10845,3051,2304,20240602,499.0,Success,Wallet
10846,3052,2304,20240707,799.0,Success,UPI
10847,3052,2304,20240806,799.0,Success,Debit Card
10848,3052,2304,20240905,799.0,Success,Wallet
10849,3052,2304,20241005,799.0,Success,Debit Card
10850,3052,2304,20241104,799.0,Success,Credit Card
10851,3053,2305,20241212,799.0,Success,Credit Card
10852,3054,2306,20240213,199.0,Success,UPI
10853,3055,2306,20240322,199.0,Success,PayPal
10854,3055,2306,20240421,199.0,Success,Credit Card
10855,3055,2306,20240521,199.0,Success,Debit Card
10856,3055,2306,20240620,199.0,Success,UPI
10857,3055,2306,20240720,199.0,Success,PayPal
10858,3055,2306,20240819,199.0,Success,Credit Card
10859,3055,2306,20240918,199.0,Success,Wallet
10860,3055,2306,20241018,199.0,Success,Wallet
10861,3055,2306,20241117,199.0,Success,PayPal
10862,3056,2307,20230428,499.0,Success,Credit Card
10863,3057,2307,20230608,149.0,Success,PayPal
10864,3058,2308,20240420,149.0,Success,UPI
10865,3059,2308,20240607,799.0,Success,Wallet
10866,3059,2308,20240707,799.0,Success,Debit Card
10867,3059,2308,20240806,799.0,Success,PayPal
10868,3059,2308,20240905,799.0,Success,UPI
10869,3059,2308,20241005,799.0,Success,Wallet
10870,3059,2308,20241104,799.0,Success,Credit Card
10871,3060,2309,20241103,149.0,Success,UPI
10872,3061,2310,20240427,149.0,Success,UPI
10873,3061,2310,20240527,149.0,Success,PayPal
10874,3061,2310,20240626,149.0,Success,Wallet
10875,3061,2310,20240726,149.0,Success,Credit Card
10876,3061,2310,20240825,149.0,Success,UPI
10877,3061,2310,20240924,149.0,Success,Wallet
10878,3061,2310,20241024,149.0,Success,Debit Card
10879,3061,2310,20241123,149.0,Success,Credit Card
10880,3062,2311,20230119,799.0,Success,UPI
10881,3062,2311,20230218,799.0,Success,PayPal
10882,3062,2311,20230320,-799.0,Refunded,Credit Card
10883,3063,2311,20230430,149.0,Success,Debit Card
10884,3063,2311,20230530,149.0,Success,PayPal
10885,3063,2311,20230629,149.0,Success,Wallet
10886,3064,2312,20240701,499.0,Success,Wallet
10887,3065,2312,20240818,499.0,Success,Credit Card
10888,3065,2312,20240917,499.0,Success,Debit Card
10889,3065,2312,20241017,499.0,Success,PayPal
10890,3066,2313,20230112,499.0,Success,PayPal
10891,3066,2313,20230211,499.0,Success,UPI
10892,3066,2313,20230313,499.0,Success,UPI
10893,3066,2313,20230412,499.0,Success,Credit Card
10894,3066,2313,20230512,499.0,Success,Debit Card
10895,3066,2313,20230611,499.0,Success,Credit Card
10896,3066,2313,20230711,499.0,Success,Credit Card
10897,3066,2313,20230810,499.0,Success,UPI
10898,3066,2313,20230909,499.0,Success,Credit Card
10899,3066,2313,20231009,499.0,Success,Credit Card
10900,3066,2313,20231108,499.0,Success,Wallet
10901,3066,2313,20231208,499.0,Success,Wallet
10902,3067,2313,20240123,799.0,Success,UPI
10903,3067,2313,20240222,-799.0,Refunded,PayPal
10904,3067,2313,20240323,799.0,Success,UPI
10905,3067,2313,20240422,799.0,Success,UPI
10906,3067,2313,20240522,799.0,Success,PayPal
10907,3067,2313,20240621,799.0,Success,Debit Card
10908,3068,2313,20240801,149.0,Success,Wallet
10909,3069,2314,20230702,499.0,Success,Wallet
10910,3069,2314,20230801,499.0,Success,Credit Card
10911,3069,2314,20230831,499.0,Failed,Wallet
10912,3069,2314,20230930,499.0,Success,UPI
10913,3069,2314,20231030,499.0,Success,Debit Card
10914,3069,2314,20231129,499.0,Success,PayPal
10915,3070,2315,20240629,149.0,Success,UPI
10916,3071,2315,20240812,149.0,Success,Credit Card
10917,3071,2315,20240911,149.0,Success,PayPal
10918,3071,2315,20241011,149.0,Success,Debit Card
10919,3071,2315,20241110,149.0,Success,Wallet
10920,3072,2316,20241012,499.0,Success,Debit Card
10921,3072,2316,20241111,499.0,Success,Wallet
10922,3073,2317,20230416,149.0,Success,UPI
10923,3074,2318,20240904,199.0,Success,Credit Card
10924,3075,2319,20230726,199.0,Success,PayPal
10925,3076,2320,20230404,199.0,Success,Debit Card
10926,3076,2320,20230504,199.0,Failed,UPI
10927,3076,2320,20230603,199.0,Success,UPI
10928,3076,2320,20230703,199.0,Success,Debit Card
10929,3076,2320,20230802,199.0,Success,Debit Card
10930,3076,2320,20230901,199.0,Success,Credit Card
10931,3077,2320,20231021,499.0,Success,UPI
10932,3077,2320,20231120,499.0,Success,Debit Card
10933,3077,2320,20231220,499.0,Success,Wallet
10934,3078,2320,20240126,499.0,Success,UPI
10935,3079,2321,20231212,499.0,Success,Credit Card
10936,3079,2321,20240111,499.0,Success,UPI
10937,3079,2321,20240210,499.0,Success,UPI
10938,3080,2322,20230409,149.0,Success,Credit Card
10939,3080,2322,20230509,149.0,Failed,Credit Card
10940,3080,2322,20230608,149.0,Success,Debit Card
10941,3080,2322,20230708,149.0,Success,UPI
10942,3080,2322,20230807,149.0,Success,Debit Card
10943,3080,2322,20230906,149.0,Success,UPI
10944,3080,2322,20231006,149.0,Success,PayPal
10945,3080,2322,20231105,149.0,Success,Credit Card
10946,3080,2322,20231205,149.0,Success,Credit Card
10947,3080,2322,20240104,149.0,Success,PayPal
10948,3080,2322,20240203,149.0,Success,Wallet
10949,3080,2322,20240304,149.0,Success,Wallet
10950,3081,2323,20240301,199.0,Success,PayPal
10951,3081,2323,20240331,199.0,Success,UPI
10952,3081,2323,20240430,199.0,Success,Credit Card
10953,3081,2323,20240530,199.0,Success,UPI
10954,3081,2323,20240629,199.0,Success,Credit Card
10955,3081,2323,20240729,199.0,Success,Debit Card
10956,3082,2324,20240729,799.0,Success,Wallet
10957,3082,2324,20240828,799.0,Success,Credit Card
10958,3082,2324,20240927,799.0,Success,Wallet
10959,3082,2324,20241027,799.0,Success,UPI
10960,3082,2324,20241126,799.0,Success,Credit Card
10961,3083,2325,20240708,799.0,Success,Wallet
10962,3084,2326,20230807,199.0,Success,Credit Card
10963,3084,2326,20230906,199.0,Success,UPI
10964,3084,2326,20231006,199.0,Success,Credit Card
10965,3084,2326,20231105,199.0,Success,UPI
10966,3084,2326,20231205,199.0,Success,Credit Card
10967,3084,2326,20240104,199.0,Success,Debit Card
10968,3085,2327,20240216,799.0,Success,Credit Card
10969,3085,2327,20240317,799.0,Success,Credit Card
10970,3085,2327,20240416,-799.0,Refunded,PayPal
10971,3086,2328,20240414,499.0,Success,UPI
10972,3087,2328,20240601,199.0,Success,Credit Card
10973,3087,2328,20240701,199.0,Success,UPI
10974,3087,2328,20240731,199.0,Success,UPI
10975,3088,2329,20241027,199.0,Success,Credit Card
10976,3089,2330,20230812,149.0,Success,UPI
10977,3089,2330,20230911,149.0,Success,PayPal
10978,3089,2330,20231011,149.0,Success,Wallet
10979,3090,2331,20230415,149.0,Success,Wallet
10980,3090,2331,20230515,149.0,Success,Debit Card
10981,3090,2331,20230614,149.0,Success,Debit Card
10982,3090,2331,20230714,149.0,Success,Debit Card
10983,3090,2331,20230813,149.0,Success,PayPal
10984,3090,2331,20230912,149.0,Success,PayPal
10985,3090,2331,20231012,149.0,Success,Wallet
10986,3090,2331,20231111,149.0,Success,Debit Card
10987,3090,2331,20231211,149.0,Success,PayPal
10988,3090,2331,20240110,149.0,Success,Wallet
10989,3090,2331,20240209,149.0,Success,Wallet
10990,3090,2331,20240310,149.0,Success,Wallet
10991,3091,2332,20240805,149.0,Success,UPI
10992,3091,2332,20240904,149.0,Success,PayPal
10993,3091,2332,20241004,149.0,Success,Debit Card
10994,3091,2332,20241103,149.0,Success,Wallet
10995,3092,2333,20231129,499.0,Failed,PayPal
10996,3092,2333,20231229,499.0,Success,Wallet
10997,3092,2333,20240128,499.0,Success,Debit Card
10998,3092,2333,20240227,499.0,Success,Credit Card
10999,3092,2333,20240328,499.0,Success,Wallet
11000,3092,2333,20240427,499.0,Success,Debit Card
11001,3092,2333,20240527,499.0,Success,UPI
11002,3092,2333,20240626,499.0,Success,Debit Card
11003,3092,2333,20240726,499.0,Success,Debit Card
11004,3092,2333,20240825,499.0,Success,Wallet
11005,3092,2333,20240924,499.0,Success,Credit Card
11006,3092,2333,20241024,499.0,Success,PayPal
11007,3093,2333,20241128,199.0,Success,Credit Card
11008,3094,2334,20241211,199.0,Success,UPI
11009,3095,2335,20241205,149.0,Success,PayPal
11010,3096,2336,20230311,499.0,Success,Debit Card
11011,3096,2336,20230410,499.0,Success,PayPal
11012,3096,2336,20230510,499.0,Success,Credit Card
11013,3096,2336,20230609,499.0,Success,PayPal
11014,3096,2336,20230709,499.0,Success,Credit Card
11015,3096,2336,20230808,499.0,Success,Debit Card
11016,3096,2336,20230907,499.0,Success,UPI
11017,3096,2336,20231007,499.0,Success,Credit Card
11018,3096,2336,20231106,499.0,Success,Debit Card
11019,3096,2336,20231206,499.0,Success,PayPal
11020,3096,2336,20240105,499.0,Success,Debit Card
11021,3096,2336,20240204,499.0,Success,Wallet
11022,3097,2337,20240404,499.0,Success,UPI
11023,3097,2337,20240504,499.0,Success,Wallet
11024,3097,2337,20240603,499.0,Success,Credit Card
11025,3097,2337,20240703,499.0,Success,Debit Card
11026,3097,2337,20240802,499.0,Success,UPI
11027,3097,2337,20240901,499.0,Success,Wallet
11028,3097,2337,20241001,499.0,Success,Credit Card
11029,3097,2337,20241031,499.0,Success,Wallet
11030,3097,2337,20241130,499.0,Success,Debit Card
11031,3098,2338,20240530,799.0,Success,PayPal
11032,3099,2339,20230122,499.0,Success,PayPal
11033,3099,2339,20230221,499.0,Success,Wallet
11034,3099,2339,20230323,499.0,Success,UPI
11035,3099,2339,20230422,499.0,Success,Debit Card
11036,3099,2339,20230522,499.0,Success,PayPal
11037,3099,2339,20230621,499.0,Success,UPI
11038,3099,2339,20230721,499.0,Success,Debit Card
11039,3099,2339,20230820,499.0,Success,PayPal
11040,3099,2339,20230919,499.0,Success,UPI
11041,3099,2339,20231019,499.0,Success,Debit Card
11042,3099,2339,20231118,499.0,Success,Credit Card
11043,3099,2339,20231218,499.0,Success,UPI
11044,3100,2340,20230831,149.0,Success,UPI
11045,3100,2340,20230930,149.0,Success,Wallet
11046,3100,2340,20231030,149.0,Success,UPI
11047,3101,2340,20231212,199.0,Success,UPI
11048,3102,2340,20240116,199.0,Success,PayPal
11049,3102,2340,20240215,199.0,Success,Wallet
11050,3102,2340,20240316,199.0,Success,Credit Card
11051,3102,2340,20240415,199.0,Success,UPI
11052,3102,2340,20240515,199.0,Success,Credit Card
11053,3102,2340,20240614,-199.0,Refunded,Wallet
11054,3103,2341,20230323,499.0,Success,Wallet
11055,3103,2341,20230422,499.0,Success,UPI
11056,3103,2341,20230522,499.0,Success,Credit Card
11057,3103,2341,20230621,499.0,Success,UPI
11058,3103,2341,20230721,499.0,Success,PayPal
11059,3103,2341,20230820,499.0,Success,Debit Card
11060,3103,2341,20230919,499.0,Success,Credit Card
11061,3103,2341,20231019,499.0,Success,Wallet
11062,3103,2341,20231118,499.0,Success,PayPal
11063,3103,2341,20231218,499.0,Success,Wallet
11064,3103,2341,20240117,499.0,Success,Wallet
11065,3103,2341,20240216,499.0,Success,Wallet
11066,3104,2341,20240327,199.0,Success,PayPal
11067,3105,2342,20230726,199.0,Success,PayPal
11068,3106,2342,20230909,799.0,Success,Debit Card
11069,3106,2342,20231009,799.0,Success,Debit Card
11070,3106,2342,20231108,799.0,Success,Credit Card
11071,3107,2343,20230901,149.0,Success,Debit Card
11072,3107,2343,20231001,149.0,Success,Debit Card
11073,3107,2343,20231031,149.0,Success,Credit Card
11074,3107,2343,20231130,149.0,Success,UPI
11075,3107,2343,20231230,149.0,Success,Debit Card
11076,3107,2343,20240129,149.0,Success,Debit Card
11077,3107,2343,20240228,149.0,Success,Debit Card
11078,3107,2343,20240329,149.0,Success,Debit Card
11079,3107,2343,20240428,149.0,Success,Wallet
11080,3107,2343,20240528,149.0,Success,Wallet
11081,3107,2343,20240627,149.0,Success,Debit Card
11082,3107,2343,20240727,149.0,Success,Credit Card
11083,3108,2344,20231203,149.0,Success,Wallet
11084,3108,2344,20240102,149.0,Success,PayPal
11085,3108,2344,20240201,149.0,Success,Credit Card
11086,3108,2344,20240302,149.0,Success,Debit Card
11087,3108,2344,20240401,149.0,Success,UPI
11088,3108,2344,20240501,149.0,Success,Credit Card
11089,3109,2344,20240614,799.0,Success,Wallet
11090,3110,2344,20240725,499.0,Success,Debit Card
11091,3110,2344,20240824,499.0,Success,PayPal
11092,3110,2344,20240923,499.0,Success,Credit Card
11093,3110,2344,20241023,499.0,Success,UPI
11094,3110,2344,20241122,499.0,Success,Credit Card
11095,3111,2345,20230210,799.0,Failed,Credit Card
11096,3112,2345,20230319,149.0,Success,UPI
11097,3113,2346,20231023,799.0,Success,Debit Card
11098,3113,2346,20231122,799.0,Success,Wallet
11099,3113,2346,20231222,799.0,Success,PayPal
11100,3113,2346,20240121,799.0,Success,PayPal
11101,3113,2346,20240220,799.0,Success,PayPal
11102,3113,2346,20240321,799.0,Success,Wallet
11103,3113,2346,20240420,799.0,Success,UPI
11104,3113,2346,20240520,799.0,Success,PayPal
11105,3113,2346,20240619,799.0,Success,Credit Card
11106,3113,2346,20240719,799.0,Success,PayPal
11107,3113,2346,20240818,799.0,Success,Debit Card
11108,3113,2346,20240917,799.0,Success,PayPal
11109,3114,2346,20241023,499.0,Success,Credit Card
11110,3115,2347,20231217,499.0,Success,Debit Card
11111,3116,2347,20240122,149.0,Success,PayPal
11112,3116,2347,20240221,149.0,Success,UPI
11113,3116,2347,20240322,149.0,Success,PayPal
11114,3116,2347,20240421,149.0,Success,Wallet
11115,3116,2347,20240521,149.0,Success,Wallet
11116,3116,2347,20240620,149.0,Failed,PayPal
11117,3116,2347,20240720,149.0,Success,PayPal
11118,3116,2347,20240819,149.0,Success,Debit Card
11119,3116,2347,20240918,149.0,Failed,PayPal
11120,3116,2347,20241018,149.0,Success,Wallet
11121,3116,2347,20241117,149.0,Success,Credit Card
11122,3117,2348,20241111,199.0,Success,UPI
11123,3118,2349,20230816,499.0,Success,Debit Card
11124,3119,2350,20230707,799.0,Success,PayPal
11125,3119,2350,20230806,799.0,Success,Debit Card
11126,3119,2350,20230905,799.0,Success,Wallet
11127,3119,2350,20231005,799.0,Success,Credit Card
11128,3119,2350,20231104,799.0,Success,Wallet
11129,3119,2350,20231204,799.0,Success,Wallet
11130,3119,2350,20240103,799.0,Success,Debit Card
11131,3119,2350,20240202,799.0,Success,Debit Card
11132,3119,2350,20240303,799.0,Success,Debit Card
11133,3119,2350,20240402,799.0,Success,Credit Card
11134,3119,2350,20240502,799.0,Success,Wallet
11135,3119,2350,20240601,799.0,Success,PayPal
11136,3120,2351,20240518,199.0,Success,Credit Card
11137,3121,2351,20240620,-149.0,Refunded,Credit Card
11138,3121,2351,20240720,149.0,Success,Wallet
11139,3121,2351,20240819,149.0,Success,Wallet
11140,3121,2351,20240918,149.0,Success,Wallet
11141,3121,2351,20241018,149.0,Success,Debit Card
11142,3121,2351,20241117,149.0,Success,UPI
11143,3122,2352,20230525,499.0,Success,PayPal
11144,3123,2353,20240716,499.0,Success,PayPal
11145,3124,2354,20240423,499.0,Success,Credit Card
11146,3125,2355,20240310,199.0,Success,PayPal
11147,3125,2355,20240409,199.0,Success,UPI
11148,3125,2355,20240509,199.0,Success,Credit Card
11149,3126,2355,20240614,149.0,Success,Wallet
11150,3126,2355,20240714,149.0,Success,PayPal
11151,3126,2355,20240813,149.0,Success,Debit Card
11152,3126,2355,20240912,149.0,Success,Credit Card
11153,3126,2355,20241012,149.0,Success,Credit Card
11154,3126,2355,20241111,149.0,Success,Wallet
11155,3127,2356,20240813,799.0,Success,Wallet
11156,3127,2356,20240912,799.0,Success,PayPal
11157,3127,2356,20241012,799.0,Success,Debit Card
11158,3127,2356,20241111,799.0,Success,PayPal
11159,3128,2357,20240507,799.0,Success,PayPal
11160,3129,2357,20240612,149.0,Success,Wallet
11161,3130,2358,20240122,-799.0,Refunded,Debit Card
11162,3130,2358,20240221,799.0,Success,Wallet
11163,3130,2358,20240322,799.0,Success,Credit Card
11164,3130,2358,20240421,799.0,Success,PayPal
11165,3130,2358,20240521,-799.0,Refunded,Wallet
11166,3130,2358,20240620,799.0,Success,Wallet
11167,3131,2359,20240916,499.0,Success,PayPal
11168,3131,2359,20241016,499.0,Success,Credit Card
11169,3131,2359,20241115,499.0,Success,Credit Card
11170,3132,2360,20240508,149.0,Success,PayPal
11171,3133,2361,20230327,499.0,Success,PayPal
11172,3134,2362,20230629,149.0,Success,Wallet
11173,3134,2362,20230729,149.0,Success,Wallet
11174,3134,2362,20230828,149.0,Success,Credit Card
11175,3134,2362,20230927,149.0,Success,Debit Card
11176,3134,2362,20231027,-149.0,Refunded,PayPal
11177,3134,2362,20231126,149.0,Success,Wallet
11178,3135,2363,20231018,799.0,Success,Credit Card
11179,3136,2364,20231208,799.0,Success,UPI
11180,3136,2364,20240107,799.0,Success,Debit Card
11181,3136,2364,20240206,799.0,Success,UPI
11182,3136,2364,20240307,799.0,Success,Debit Card
11183,3136,2364,20240406,799.0,Success,Wallet
11184,3136,2364,20240506,799.0,Success,UPI
11185,3136,2364,20240605,799.0,Success,PayPal
11186,3136,2364,20240705,799.0,Success,UPI
11187,3136,2364,20240804,799.0,Success,Wallet
11188,3136,2364,20240903,799.0,Success,Credit Card
11189,3136,2364,20241003,-799.0,Refunded,PayPal
11190,3136,2364,20241102,799.0,Success,Wallet
11191,3137,2365,20230714,149.0,Success,Credit Card
11192,3137,2365,20230813,149.0,Success,PayPal
11193,3137,2365,20230912,149.0,Success,Wallet
11194,3138,2365,20231022,149.0,Success,Debit Card
11195,3138,2365,20231121,149.0,Success,Debit Card
11196,3138,2365,20231221,149.0,Success,UPI
11197,3139,2365,20240205,199.0,Success,Credit Card
11198,3140,2366,20240119,799.0,Success,Wallet
11199,3140,2366,20240218,799.0,Success,Wallet
11200,3140,2366,20240319,799.0,Success,PayPal
11201,3140,2366,20240418,799.0,Success,Wallet
11202,3140,2366,20240518,799.0,Success,PayPal
11203,3140,2366,20240617,799.0,Success,Credit Card
11204,3140,2366,20240717,799.0,Success,Debit Card
11205,3140,2366,20240816,799.0,Success,Credit Card
11206,3140,2366,20240915,799.0,Success,Credit Card
11207,3140,2366,20241015,799.0,Success,Wallet
11208,3140,2366,20241114,799.0,Success,Credit Card
11209,3141,2367,20240209,799.0,Success,Wallet
11210,3141,2367,20240310,799.0,Success,Debit Card
11211,3141,2367,20240409,799.0,Success,UPI
11212,3141,2367,20240509,799.0,Success,Wallet
11213,3141,2367,20240608,799.0,Success,Credit Card
11214,3141,2367,20240708,799.0,Success,Wallet
11215,3142,2367,20240820,199.0,Success,Wallet
11216,3143,2368,20241018,199.0,Success,UPI
11217,3143,2368,20241117,199.0,Success,UPI
11218,3144,2369,20230508,149.0,Success,UPI
11219,3145,2370,20240322,499.0,Success,Wallet
11220,3145,2370,20240421,499.0,Success,PayPal
11221,3145,2370,20240521,499.0,Success,Wallet
11222,3146,2371,20231223,-149.0,Refunded,Wallet
11223,3146,2371,20240122,149.0,Success,Credit Card
11224,3146,2371,20240221,149.0,Success,UPI
11225,3146,2371,20240322,149.0,Success,Wallet
11226,3146,2371,20240421,149.0,Success,Debit Card
11227,3146,2371,20240521,149.0,Success,Debit Card
11228,3146,2371,20240620,149.0,Success,UPI
11229,3146,2371,20240720,149.0,Success,PayPal
11230,3146,2371,20240819,149.0,Failed,UPI
11231,3146,2371,20240918,149.0,Failed,Wallet
11232,3146,2371,20241018,149.0,Success,PayPal
11233,3146,2371,20241117,149.0,Success,PayPal
11234,3147,2372,20240113,199.0,Success,Debit Card
11235,3147,2372,20240212,-199.0,Refunded,PayPal
11236,3147,2372,20240313,199.0,Success,Credit Card
11237,3148,2372,20240502,199.0,Success,Debit Card
11238,3149,2373,20240310,199.0,Success,Credit Card
11239,3150,2373,20240414,499.0,Success,Debit Card
11240,3150,2373,20240514,499.0,Success,Credit Card
11241,3150,2373,20240613,499.0,Success,Wallet
11242,3150,2373,20240713,499.0,Success,Credit Card
11243,3150,2373,20240812,499.0,Failed,PayPal
11244,3150,2373,20240911,499.0,Success,PayPal
11245,3151,2374,20240106,149.0,Success,PayPal
11246,3151,2374,20240205,149.0,Success,UPI
11247,3151,2374,20240306,149.0,Success,Credit Card
11248,3151,2374,20240405,149.0,Success,UPI
11249,3151,2374,20240505,149.0,Success,Wallet
11250,3151,2374,20240604,149.0,Success,Wallet
11251,3151,2374,20240704,149.0,Success,PayPal
11252,3151,2374,20240803,149.0,Success,UPI
11253,3151,2374,20240902,149.0,Success,Debit Card
11254,3151,2374,20241002,149.0,Success,Credit Card
11255,3151,2374,20241101,149.0,Success,Wallet
11256,3151,2374,20241201,149.0,Success,PayPal
11257,3152,2375,20241112,199.0,Success,Wallet
11258,3153,2376,20241128,499.0,Success,Credit Card
11259,3154,2377,20241109,149.0,Success,Debit Card
11260,3155,2378,20241021,499.0,Success,PayPal
11261,3155,2378,20241120,499.0,Success,Wallet
11262,3156,2379,20240823,149.0,Success,Debit Card
11263,3157,2380,20240309,199.0,Success,UPI
11264,3158,2381,20231106,499.0,Success,Debit Card
11265,3158,2381,20231206,499.0,Success,PayPal
11266,3158,2381,20240105,499.0,Success,Credit Card
11267,3158,2381,20240204,499.0,Success,Debit Card
11268,3158,2381,20240305,499.0,Success,PayPal
11269,3158,2381,20240404,499.0,Success,Wallet
11270,3159,2381,20240505,499.0,Success,Wallet
11271,3160,2382,20240127,199.0,Success,PayPal
11272,3160,2382,20240226,199.0,Success,Credit Card
11273,3160,2382,20240327,199.0,Success,UPI
11274,3160,2382,20240426,199.0,Success,Credit Card
11275,3160,2382,20240526,199.0,Success,UPI
11276,3160,2382,20240625,199.0,Success,UPI
11277,3161,2383,20230402,799.0,Success,PayPal
11278,3161,2383,20230502,799.0,Success,Wallet
11279,3161,2383,20230601,799.0,Success,Credit Card
11280,3162,2384,20231219,799.0,Success,Debit Card
11281,3162,2384,20240118,799.0,Success,PayPal
11282,3162,2384,20240217,799.0,Success,Debit Card
11283,3163,2385,20240212,499.0,Success,Credit Card
11284,3164,2385,20240401,149.0,Success,UPI
11285,3164,2385,20240501,149.0,Success,Debit Card
11286,3164,2385,20240531,149.0,Success,Credit Card
11287,3164,2385,20240630,149.0,Success,PayPal
11288,3164,2385,20240730,149.0,Success,UPI
11289,3164,2385,20240829,149.0,Success,PayPal
11290,3164,2385,20240928,149.0,Success,Debit Card
11291,3164,2385,20241028,149.0,Success,UPI
11292,3164,2385,20241127,149.0,Success,PayPal
11293,3165,2386,20240518,149.0,Success,Wallet
11294,3165,2386,20240617,149.0,Success,Wallet
11295,3165,2386,20240717,149.0,Success,UPI
11296,3165,2386,20240816,149.0,Success,UPI
11297,3165,2386,20240915,149.0,Success,Debit Card
11298,3165,2386,20241015,149.0,Success,Debit Card
11299,3166,2387,20240303,499.0,Success,Credit Card
11300,3166,2387,20240402,499.0,Success,PayPal
11301,3166,2387,20240502,499.0,Success,Wallet
11302,3166,2387,20240601,499.0,Success,Debit Card
11303,3166,2387,20240701,499.0,Success,PayPal
11304,3166,2387,20240731,499.0,Success,Debit Card
11305,3166,2387,20240830,499.0,Failed,Credit Card
11306,3166,2387,20240929,499.0,Success,UPI
11307,3166,2387,20241029,499.0,Success,Wallet
11308,3166,2387,20241128,499.0,Success,PayPal
11309,3167,2388,20240317,149.0,Success,PayPal
11310,3167,2388,20240416,149.0,Success,PayPal
11311,3167,2388,20240516,149.0,Success,Debit Card
11312,3167,2388,20240615,149.0,Success,Credit Card
11313,3167,2388,20240715,149.0,Failed,Wallet
11314,3167,2388,20240814,149.0,Success,UPI
11315,3167,2388,20240913,149.0,Success,Credit Card
11316,3167,2388,20241013,149.0,Success,PayPal
11317,3167,2388,20241112,149.0,Success,Wallet
11318,3168,2389,20230518,499.0,Failed,UPI
11319,3168,2389,20230617,499.0,Success,PayPal
11320,3168,2389,20230717,499.0,Success,UPI
11321,3168,2389,20230816,499.0,Failed,Credit Card
11322,3168,2389,20230915,499.0,Success,Credit Card
11323,3168,2389,20231015,499.0,Success,UPI
11324,3168,2389,20231114,499.0,Success,PayPal
11325,3168,2389,20231214,499.0,Success,PayPal
11326,3168,2389,20240113,499.0,Success,UPI
11327,3168,2389,20240212,499.0,Success,PayPal
11328,3168,2389,20240313,499.0,Success,PayPal
11329,3168,2389,20240412,499.0,Success,Debit Card
11330,3169,2390,20230423,499.0,Success,Credit Card
11331,3169,2390,20230523,499.0,Success,Wallet
11332,3169,2390,20230622,499.0,Success,Wallet
11333,3169,2390,20230722,499.0,Success,PayPal
11334,3169,2390,20230821,499.0,Success,Wallet
11335,3169,2390,20230920,499.0,Success,UPI
11336,3169,2390,20231020,499.0,Success,PayPal
11337,3169,2390,20231119,499.0,Success,UPI
11338,3169,2390,20231219,499.0,Success,Debit Card
11339,3169,2390,20240118,499.0,Success,UPI
11340,3169,2390,20240217,499.0,Failed,UPI
11341,3169,2390,20240318,499.0,Success,UPI
11342,3170,2391,20230725,149.0,Success,Debit Card
11343,3171,2392,20230716,199.0,Success,UPI
